,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
0,1.0,0.5610524357361256,0.41153504069080427,0.336545057758046,0.46803056150118666,0.4821041517944114,0.39320583466787096,0.37913033704389354,0.32627564887541616,0.4145400596158406,0.5637448882553874,0.42470621957811355,0.29496868715564195,0.5882052470284075,0.47902816096041834,0.3289829672469576,0.08845284147361454,0.35835153864294383,0.22600834497500727,0.3292820695649021,0.13976451616966662,0.2912000573778854,0.34313582873408716,0.3391889425817239,0.32174840552935696,1.0,0.5882052470284075,0.3417582611649136,0.2537940610140871,0.23259352718871734,0.33629588696556484,0.46803056150118666,0.08845284147361454,0.34023079560229347,0.4141680143195672,0.2305429821344467,0.2839451186370336,0.537777759935875,0.47902816096041834,0.32627564887541616,0.08845284147361454,0.5610524357361256,0.4821041517944114,0.3854983533324756,0.27671496458859696,0.3884426636279954,0.18075940052728653,0.3645477398475719,0.3379817065057833,0.36169983065999994,0.5403885588214798,0.49585063961290804,0.2848548876664418,0.3996271693536541,0.5265302533808031,0.3722415229429705,0.08845284147361454,0.35835153864294383,0.5637448882553874,0.236642268512675,0.45044480054911307,0.5637448882553874,0.21028142733767413,0.36169983065999994,0.41242101353506205,0.5045933155651621,0.4412093069230098,0.46803056150118666,0.5077574652139106,0.49468151301972507,0.3247768291801717,0.14431348951150508,0.3273155614397048,0.4145400596158406,0.2765557544007783,0.3627066315950636,1.0,0.49468151301972507,0.47902816096041834,0.46803056150118666,0.36639899132644876,0.2048540156630319,0.49468151301972507,0.3943518524723011,0.46803056150118666,0.35394937203078075,0.422233948730802,0.22055648861531205,1.0,0.5882052470284075,0.2548495754861805,0.3943518524723011,0.46803056150118666,0.33520597714493133,0.47902816096041834,0.2953812707110968,0.4145400596158406,0.33520597714493133,0.2802390937863973,0.46803056150118666,0.4002377970308592,0.3792383789071567,0.47836148123451394,0.2664492058217677,0.39217100573496094,0.40395937985250774,0.4385227593458885,0.4385227593458885,0.23429597802032348,0.4385227593458885,0.39217100573496094,0.3254862295416585
1,0.5610524357361256,1.0,0.5036299619684743,0.5080575554994091,0.5385699821599887,0.5424484932056576,0.4012783637424605,0.30906650714960776,0.4816442914820404,0.5309746861787092,0.7552312032170824,0.5489339221649447,0.48970982996797274,0.6470848948285721,0.4812282651807216,0.5728249344388749,0.3466291576053173,0.470229076758112,0.45330491290440134,0.47204723100187784,0.2902741621440235,0.5114498908410462,0.37743139808188725,0.4938278759408034,0.43938748814400197,0.5610524357361256,0.6470848948285721,0.49993371810902865,0.3763773005514242,0.3543437509118091,0.5329923578711502,0.5385699821599887,0.3466291576053173,0.39076693902293214,0.5085996728853173,0.39030317608440485,0.2594821453861269,0.47349626692505964,0.4812282651807216,0.4816442914820404,0.3466291576053173,1.0,0.5424484932056576,0.4995641711613053,0.3350394700057829,0.631393728365899,0.25949947486106584,0.5016666512923148,0.4224689167919937,0.46687612712567245,0.533251507793665,0.5820399295206934,0.3717612720929248,0.5012638415990331,0.47587880948235317,0.5035028840131991,0.3466291576053173,0.470229076758112,0.7552312032170824,0.4669518374113269,0.33203632527431676,0.7552312032170824,0.3899676294366689,0.46687612712567245,0.6152368082382523,0.437589601972452,0.37619917789532786,0.5385699821599887,0.38054079378435085,0.6157036152657804,0.40275413374955044,0.25053277889129694,0.504889491197627,0.5309746861787092,0.38068919837009785,0.5531159018985693,0.5610524357361256,0.6157036152657804,0.4812282651807216,0.5385699821599887,0.18492849468318195,0.2814799598921612,0.6157036152657804,0.5466502867473458,0.5385699821599887,0.5231013105272495,0.4294377824346417,0.2850685679688146,0.5610524357361256,0.6470848948285721,0.3613878434522389,0.5466502867473458,0.5385699821599887,0.38548096453930786,0.4812282651807216,0.23940210610251994,0.5309746861787092,0.38548096453930786,0.5124534117057267,0.5385699821599887,0.499895371353963,0.5449823073553358,0.6378004233990953,0.3878865078366783,0.5137929252983015,0.5459740789318092,0.36070317119596057,0.36070317119596057,0.19240875566230548,0.36070317119596057,0.5137929252983015,0.46805065519264466
2,0.4115350406908042,0.5036299619684744,1.0,0.45840130175959876,0.5673464383257247,0.6402242134620738,0.39555537144111785,0.2644287366869851,0.2719109174632376,0.32957301039757836,0.5375134494005052,0.4122007481920003,0.48709573899878655,0.44734653738936164,0.4521416762188585,0.3687799154002118,0.1215984624247826,0.262582603344853,0.22104907689803038,0.43025846401534584,0.19746806189022095,0.2811331142189559,0.23747310727638482,0.3320948805888606,0.23439922870379185,0.4115350406908042,0.44734653738936164,0.44298055501025857,0.20360624782166628,0.349242570737736,0.4595974047892925,0.5673464383257247,0.1215984624247826,0.3567120293637719,0.6068113946953788,0.21829900658744777,0.24206362158099617,0.6049409037938246,0.4521416762188585,0.2719109174632376,0.1215984624247826,0.5036299619684744,0.6402242134620738,0.4686782030831648,0.2619951233098954,0.5571788631883281,0.22108814326882606,0.382630630683235,0.5378264996282187,0.23169484143332095,0.45235203356075865,0.5331154649349985,0.3219052717536626,0.40672980461299857,0.5183648013324539,0.5056516069829013,0.1215984624247826,0.262582603344853,0.5375134494005052,0.3404186518208655,0.3198110018969797,0.5375134494005052,0.30301043873841454,0.23169484143332095,0.5729636325312397,0.38291256598368845,0.4244924667563404,0.5673464383257247,0.4506933657404768,0.6343286952346756,0.45878619433087475,0.12992272188347664,0.274999315989538,0.32957301039757836,0.3715163272460547,0.5800749720345898,0.4115350406908042,0.6343286952346756,0.4521416762188585,0.5673464383257247,0.20521618427434413,0.24867732523045732,0.6343286952346756,0.49945453469634093,0.5673464383257247,0.5243586048732135,0.41325825116138676,0.20673111634993668,0.4115350406908042,0.44734653738936164,0.27098302261528495,0.49945453469634093,0.5673464383257247,0.34585908150405587,0.4521416762188585,0.1620275757191442,0.32957301039757836,0.34585908150405587,0.360650073801585,0.5673464383257247,0.38753038121450234,0.45549475600521744,0.5206266766315465,0.175025412531606,0.5504035989242931,0.3721993149967595,0.4144903834674659,0.4144903834674659,0.21097705356777452,0.4144903834674659,0.5504035989242931,0.5743400913938478
3,0.336545057758046,0.5080575554994091,0.45840130175959876,1.0,0.4337803847218968,0.34790149956210625,0.3986739537621585,0.1926180098187078,0.36207545583645045,0.43063543463538373,0.40006290490956953,0.40525742554194666,0.446984700186743,0.41989136773398844,0.348041289438533,0.42788593434319366,0.27840461279382867,0.2913400611139544,0.3070479656417131,0.5365363572331887,0.18504054901719166,0.3613283316133493,0.286348108864543,0.3996497648238026,0.22948298677799164,0.336545057758046,0.41989136773398844,0.6852634376592197,0.36282324018396694,0.4214301582794467,0.37538205786988044,0.4337803847218968,0.27840461279382867,0.2703751575890881,0.36988252648520115,0.3010568568118187,0.19191423204022037,0.33327927513987604,0.348041289438533,0.36207545583645045,0.27840461279382867,0.5080575554994091,0.34790149956210625,0.3105461722194737,0.2669209811922158,0.3894259386967007,0.21486715425486755,0.4253082748798903,0.3667530205448326,0.3874309064400498,0.3209956947193676,0.5122667316044881,0.3032880966943068,0.2884733374640772,0.2975273370819994,0.4488025117980248,0.27840461279382867,0.2913400611139544,0.40006290490956953,0.37394242026115687,0.23825226867117266,0.40006290490956953,0.22958914554085189,0.3874309064400498,0.496024344906713,0.33969285907387525,0.38168327851569817,0.4337803847218968,0.25406575037175033,0.38284833833348275,0.3790199176738505,0.19852876764495658,0.31900182877934463,0.43063543463538373,0.31692708893636895,0.4417446864739152,0.336545057758046,0.38284833833348275,0.348041289438533,0.4337803847218968,0.28822212599955443,0.2570224595810567,0.38284833833348275,0.8652495848410534,0.4337803847218968,0.37816715057033057,0.2800507453685773,0.19384788625762547,0.336545057758046,0.41989136773398844,0.23187725278217317,0.8652495848410534,0.4337803847218968,0.24526933199845258,0.348041289438533,0.21184078715526652,0.43063543463538373,0.24526933199845258,0.3814802677560367,0.4337803847218968,0.4151681629446082,0.3244366354650932,0.5447967538262581,0.31523140597962557,0.3452640241166248,0.49964030764697387,0.27400453486943954,0.27400453486943954,0.1883935112400632,0.27400453486943954,0.3452640241166248,0.39844266519750154
4,0.46803056150118666,0.5385699821599887,0.5673464383257247,0.4337803847218968,1.0,0.6140268399359818,0.4588863146977193,0.28303023838747565,0.33058562460727065,0.4036333640303973,0.5685252876915686,0.4534684510074464,0.55734212637734,0.590599541555724,0.5514050307874454,0.47460621702116035,0.2329524694188688,0.36759106389576596,0.2323827017782178,0.4655390872793538,0.23000679094257215,0.30002872833917965,0.335173360987107,0.34239544348824935,0.32207582702156307,0.46803056150118666,0.590599541555724,0.4255869366975294,0.2944210964188832,0.48136057969481116,0.4409083550433982,1.0,0.2329524694188688,0.3392909063806594,0.5209531827400766,0.28444423395800444,0.2531393374974111,0.5329220168913239,0.5514050307874454,0.33058562460727065,0.2329524694188688,0.5385699821599887,0.6140268399359818,0.7252778219071293,0.32379958774031564,0.43401015799428677,0.13342240086230842,0.38513880035904313,0.39889154553531814,0.320772678786821,0.40630883979993976,0.6274665910637816,0.496750243330663,0.315600493966083,0.5880660008671997,0.5679637919389989,0.2329524694188688,0.36759106389576596,0.5685252876915686,0.3152099278200059,0.3715629944513652,0.5685252876915686,0.39329512934225613,0.320772678786821,0.4902753241053537,0.31344595339326853,0.4846413981788733,1.0,0.5888522171065486,0.6029032829439195,0.5352175800989549,0.17155954981819838,0.3368520810460923,0.4036333640303973,0.3178711391666844,0.7341341009690825,0.46803056150118666,0.6029032829439195,0.5514050307874454,1.0,0.3315975961572322,0.285914719057988,0.6029032829439195,0.47039605437665105,1.0,0.5006274562491233,0.6720725541800331,0.21809262661590378,0.46803056150118666,0.590599541555724,0.31253657435255205,0.47039605437665105,1.0,0.2715808582202307,0.5514050307874454,0.43667876390291227,0.4036333640303973,0.2715808582202307,0.32095617541504495,1.0,0.5101048844183106,0.4424813407424335,0.5718275801347166,0.34186176806958557,0.6365909189014666,0.45198096295133805,0.3940804498550762,0.3940804498550762,0.41458710685032396,0.3940804498550762,0.6365909189014666,0.547485040878901
5,0.48210415179441135,0.5424484932056576,0.6402242134620738,0.34790149956210625,0.6140268399359818,1.0,0.4871084401356632,0.4291606865996311,0.33874427985326283,0.45521416450249064,0.6203081925861131,0.478921083005434,0.3738797474619354,0.5033740075408751,0.5827323870191353,0.4449047536389755,0.21068565514302018,0.3891722535797537,0.2081672759662169,0.33249190724299255,0.15844422046747442,0.32077922425690425,0.3299239244706213,0.367809528131638,0.33617568371429307,0.48210415179441135,0.5033740075408751,0.4253829138099211,0.35654341499149095,0.36849276544982584,0.3692314556291913,0.6140268399359818,0.21068565514302018,0.45870359005398914,0.6194095076531683,0.33554250351311565,0.32162438530300286,0.8242449764306121,0.5827323870191353,0.33874427985326283,0.21068565514302018,0.5424484932056576,1.0,0.644309146143287,0.29769836266948185,0.620734619855172,0.13560046353215327,0.43348040249940767,0.4481252558137269,0.373931872898399,0.5738279485972221,0.5559532481928173,0.5152408557671408,0.5399813631158815,0.6164953243344358,0.45570902634523847,0.21068565514302018,0.3891722535797537,0.6203081925861131,0.32120126074044886,0.5185039136621549,0.6203081925861131,0.36682017585834803,0.373931872898399,0.5455476510462215,0.48069305516593275,0.5723347661757664,0.6140268399359818,0.6304977844958627,0.7191775834081197,0.6078472565238024,0.169965716766663,0.38873672806412274,0.45521416450249064,0.36923888958521683,0.5530212018848882,0.48210415179441135,0.7191775834081197,0.5827323870191353,0.6140268399359818,0.3982508411361471,0.3002730677819011,0.7191775834081197,0.4300494728290094,0.6140268399359818,0.4954514223858317,0.6245882538115303,0.3131311262026946,0.48210415179441135,0.5033740075408751,0.3570281652870017,0.4300494728290094,0.6140268399359818,0.518725472950371,0.5827323870191353,0.3102072819891901,0.45521416450249064,0.518725472950371,0.40780545435667687,0.6140268399359818,0.5170991048931057,0.42732872793954463,0.5255080310523929,0.26184595103648056,0.5606432468389005,0.43612313256227936,0.5327662333249921,0.5327662333249921,0.440524356091454,0.5327662333249921,0.5606432468389005,0.4172612748319071
6,0.39320583466787096,0.40127836374246056,0.3955553714411178,0.39867395376215853,0.4588863146977193,0.4871084401356632,1.0,0.22654339813194288,0.24563957360602806,0.36899215976306254,0.44243020275493544,0.369899304340015,0.2774910540220246,0.457656061380111,0.8293022954696255,0.3628884111194464,0.1292188352743141,0.3055150277060116,0.20084365213240293,0.24829551403076397,0.14392113909625137,0.22009965700302955,0.48557087710556995,0.3226247838877838,0.3192195174003166,0.39320583466787096,0.457656061380111,0.3768871123250886,0.3023561290369218,0.30484767171285704,0.46721407545464627,0.4588863146977193,0.1292188352743141,0.3741454702916403,0.4142491311437631,0.27668062942555177,0.23028035521582466,0.4871052772167902,0.8293022954696255,0.24563957360602806,0.1292188352743141,0.40127836374246056,0.4871084401356632,0.3694746868897257,0.16102870046138948,0.3522426272741304,0.28927790378297147,0.28726151164880076,0.32001194167866015,0.3026860313076781,0.42032866398546237,0.486309218620733,0.38786909720120877,0.3258167648128412,0.37826946294149183,0.4032528471982226,0.1292188352743141,0.3055150277060116,0.44243020275493544,0.19482950884237077,0.3959429617610633,0.44243020275493544,0.2965422260024864,0.3026860313076781,0.43179049083553,0.36541851518990265,0.5406427979313126,0.4588863146977193,0.446197423816912,0.40821679927565574,0.3755372256538969,0.18816547616253354,0.32335559002516434,0.36899215976306254,0.2518989818568849,0.42101448754017745,0.39320583466787096,0.40821679927565574,0.8293022954696255,0.4588863146977193,0.2849333739235291,0.2890784016593683,0.40821679927565574,0.42854684571320456,0.4588863146977193,0.34017537995185904,0.39783097219917174,0.15575327072676604,0.39320583466787096,0.457656061380111,0.2729794277846748,0.42854684571320456,0.4588863146977193,0.3349098857557354,0.8293022954696255,0.1960494047369764,0.36899215976306254,0.3349098857557354,0.2775092204409677,0.4588863146977193,0.5517030052819091,0.39107960535506087,0.432704503704029,0.28992840489544475,0.35556464170177854,0.43354484137859123,0.4492737359539648,0.4492737359539648,0.2839384235815311,0.4492737359539648,0.35556464170177854,0.37656385739177656
7,0.37913033704389354,0.30906650714960776,0.2644287366869851,0.19261800981870777,0.28303023838747565,0.4291606865996311,0.22654339813194288,1.0,0.35756248801839485,0.37308797063681115,0.29564153636349594,0.2902213613298289,0.1861292176110325,0.18836042130812183,0.265371215170485,0.32487329227418976,0.15274588332518838,0.30396998130851227,0.1649668089858248,0.24253704727406236,0.01020646180834565,0.17113941673374936,0.24590530457737053,0.3033351840443714,0.2559354584966915,0.37913033704389354,0.18836042130812183,0.3029157549893901,0.2474207959447755,0.21856755122305904,0.2238126577466227,0.28303023838747565,0.15274588332518838,0.3452991106120813,0.43568404222153084,0.22951558575273892,0.2719888413762789,0.34719052309600024,0.265371215170485,0.35756248801839485,0.15274588332518838,0.30906650714960776,0.4291606865996311,0.4879290080640775,0.3308734867731471,0.29060839613837475,0.1121995506785078,0.39984312380384984,0.32580218126445276,0.19706933937093163,0.4453721625570555,0.3786206171170982,0.3280286024783973,0.3734378715573445,0.4044284059465724,0.3434876105953417,0.15274588332518838,0.30396998130851227,0.29564153636349594,0.24657277115345852,0.3681570659027099,0.29564153636349594,0.21368737361691062,0.19706933937093163,0.2529249143185624,0.24112730834112683,0.23552033863877292,0.28303023838747565,0.3225833185216871,0.28426271296042976,0.3822582694478888,0.11350978642515074,0.2154802680316099,0.37308797063681115,0.3043681430011152,0.2620307510973353,0.37913033704389354,0.28426271296042976,0.265371215170485,0.28303023838747565,0.2716798848789173,0.29503562281397866,0.28426271296042976,0.2500821628407982,0.28303023838747565,0.2859902695613444,0.3950022597313829,0.3623757838484881,0.37913033704389354,0.18836042130812183,0.32018811797637464,0.2500821628407982,0.28303023838747565,0.39136600433801544,0.265371215170485,0.3667281805311737,0.37308797063681115,0.39136600433801544,0.20609016638964506,0.28303023838747565,0.3145438563616218,0.37626587024788305,0.35028961647200174,0.2887725769076069,0.32659088710043016,0.30850609316729055,0.3797909362956784,0.3797909362956784,0.3228838889291716,0.3797909362956784,0.32659088710043016,0.23916344801504344
8,0.32627564887541616,0.4816442914820404,0.2719109174632376,0.3620754558364505,0.3305856246072706,0.33874427985326283,0.24563957360602806,0.35756248801839485,1.0,0.4893180919837264,0.41450687888556187,0.40350306156083443,0.36499842039524916,0.4265946600791213,0.3060934456994369,0.4031227497605227,0.24944803353333064,0.3597872667685286,0.3673905539345984,0.35746138547826817,0.14408774441073818,0.31785086716000777,0.28796675182386183,0.40419378935833106,0.2708757382749042,0.32627564887541616,0.4265946600791213,0.3458708110577755,0.2527163723701342,0.22358605249549668,0.36504851148229844,0.3305856246072706,0.24944803353333064,0.31067116590976634,0.3087276535317844,0.2588122113536816,0.27987897089400093,0.26328057362387236,0.3060934456994369,1.0,0.24944803353333064,0.4816442914820404,0.33874427985326283,0.3686580746562213,0.2535417135710583,0.37528319993810677,0.16265470879927604,0.46829889445516176,0.27617305572673123,0.40446854804069493,0.3666050870556538,0.45703168458962623,0.2580225702571497,0.2865695154975656,0.3576715977541227,0.448735703847544,0.24944803353333064,0.3597872667685286,0.41450687888556187,0.3161321653746905,0.18827096214095662,0.41450687888556187,0.311601747769874,0.40446854804069493,0.3668686629492998,0.19160730172639043,0.26191844441679485,0.3305856246072706,0.20484905129826783,0.30520848456433397,0.2926164245494221,0.21730452102083792,0.34525350882869366,0.4893180919837264,0.387134691252745,0.39112738085335635,0.32627564887541616,0.30520848456433397,0.3060934456994369,0.3305856246072706,0.11834041261008224,0.21205872563795458,0.30520848456433397,0.4115849906387684,0.3305856246072706,0.3651975226787487,0.28037463046968203,0.3595846436216165,0.32627564887541616,0.4265946600791213,0.25975540440143696,0.4115849906387684,0.3305856246072706,0.28912129860379626,0.3060934456994369,0.20267595924063034,0.4893180919837264,0.28912129860379626,0.29606793917487384,0.3305856246072706,0.3868930806755205,0.4272277866385669,0.5465062962620332,0.4410071604192607,0.2943335967666956,0.5828249256729516,0.23254700252640936,0.23254700252640936,0.22282445117968858,0.23254700252640936,0.2943335967666956,0.35426561945695567
9,0.4145400596158406,0.5309746861787092,0.32957301039757836,0.43063543463538384,0.4036333640303973,0.4552141645024906,0.3689921597630626,0.37308797063681115,0.4893180919837264,1.0,0.4864760924270855,0.4342755894962872,0.2796223382622188,0.5895891580461655,0.33166147550654385,0.4773561921967011,0.3407507984237186,0.4292855507545111,0.21829098099210542,0.3531203954020803,0.18827304056372163,0.28617634336738673,0.31056690867076414,0.32422444857015154,0.3056667419800906,0.4145400596158406,0.5895891580461655,0.4053671909452343,0.23918672052776943,0.3455549217543867,0.4275111926322151,0.4036333640303973,0.3407507984237186,0.29120573833829644,0.30838892699365666,0.2874459113304644,0.3028017899148936,0.39575176805537493,0.33166147550654385,0.4893180919837264,0.3407507984237186,0.5309746861787092,0.4552141645024906,0.4786950776597609,0.22145965810163426,0.4303268178168824,0.10497179006630647,0.4513832113698188,0.2800417956881306,0.6534625278900821,0.4021258210427993,0.4072469513246497,0.2789555776458449,0.4362954300033495,0.4184361475438378,0.27869557011582946,0.3407507984237186,0.4292855507545111,0.4864760924270855,0.28773563473312014,0.2658476140190508,0.4864760924270855,0.2756171057484246,0.6534625278900821,0.4078299974822042,0.2825458546263443,0.40947255975906616,0.4036333640303973,0.21013016738827436,0.3422319866508583,0.36625607537900967,0.14389781527760026,0.29353772088216734,1.0,0.3101945301772062,0.3815377525317795,0.4145400596158406,0.3422319866508583,0.33166147550654385,0.4036333640303973,0.2380995985547511,0.27560751091543567,0.3422319866508583,0.4630395657047362,0.4036333640303973,0.3206962916106323,0.37144556491733827,0.18109997704613892,0.4145400596158406,0.5895891580461655,0.26500609493671595,0.4630395657047362,0.4036333640303973,0.36792873512529234,0.33166147550654385,0.2865419747764629,1.0,0.36792873512529234,0.3087860127276494,0.4036333640303973,0.47978002769475314,0.3897842136948478,0.5169622926265378,0.3883475984769758,0.34465839013604377,0.5024502309557353,0.3246742343256696,0.3246742343256696,0.27138218824204907,0.3246742343256696,0.34465839013604377,0.31238117994285425
