"word.subject","word.plot_names","word.question_type","word.score","word.sentiment_score"
72,"exp_fall_convex","meaningfulness",34,-0.403571428571429
72,"exp_rise_concave","meaningfulness",89,0.461904761904762
72,"exp_fall_concave","meaningfulness",60,-0.157142857142857
72,"sin_fr_full","meaningfulness",50,0.0531746031746032
72,"sin_fr_partial","meaningfulness",92,0.293650793650794
72,"sin_rf_full","meaningfulness",60,0.0293650793650794
72,"sin_rf_partial","meaningfulness",53,-0.201190476190476
72,"sin_rfr_full","meaningfulness",71,-0.0690476190476191
72,"sin_rfr_partial","meaningfulness",72,-0.0702380952380952
72,"sin_frf_full","meaningfulness",67,-0.231349206349206
72,"sin_frf_partial","meaningfulness",62,-0.0992063492063492
72,"sin_frfr","meaningfulness",64,-0.185714285714286
72,"sin_rfrf","meaningfulness",68,-0.284126984126984
72,"logistic_rise","meaningfulness",82,0.266666666666667
72,"logistic_fall","meaningfulness",63,-0.434920634920635
72,"positive_change_full","meaningfulness",60,-0.00714285714285714
72,"positive_change_partial","meaningfulness",60,-0.134920634920635
72,"negative_change_full","meaningfulness",74,-0.142063492063492
72,"negative_change_partial","meaningfulness",83,0.136904761904762
72,"linear_rise_sharp_fall","meaningfulness",42,-0.480952380952381
72,"linear_rise_sharp_fall_exp_rise","meaningfulness",76,0.0353174603174603
73,"linear_rise","meaningfulness",92,0.398809523809524
73,"linear_fall","meaningfulness",22,-0.411111111111111
73,"linear_low","meaningfulness",100,-0.582142857142857
73,"linear_middle","meaningfulness",100,0.0607142857142857
73,"linear_high","meaningfulness",100,0.487698412698413
73,"exp_rise_convex","meaningfulness",92,0.178174603174603
73,"exp_fall_convex","meaningfulness",13,-0.403571428571429
73,"exp_rise_concave","meaningfulness",94,0.461904761904762
73,"exp_fall_concave","meaningfulness",9,-0.157142857142857
73,"sin_fr_full","meaningfulness",75,0.0531746031746032
73,"sin_fr_partial","meaningfulness",89,0.293650793650794
73,"sin_rf_full","meaningfulness",69,0.0293650793650794
73,"sin_rf_partial","meaningfulness",40,-0.201190476190476
73,"sin_rfr_full","meaningfulness",72,-0.0690476190476191
73,"sin_rfr_partial","meaningfulness",34,-0.0702380952380952
73,"sin_frf_full","meaningfulness",47,-0.231349206349206
73,"sin_frf_partial","meaningfulness",51,-0.0992063492063492
73,"sin_frfr","meaningfulness",78,-0.185714285714286
73,"sin_rfrf","meaningfulness",70,-0.284126984126984
73,"logistic_rise","meaningfulness",86,0.266666666666667
73,"logistic_fall","meaningfulness",53,-0.434920634920635
73,"positive_change_full","meaningfulness",58,-0.00714285714285714
73,"positive_change_partial","meaningfulness",66,-0.134920634920635
73,"negative_change_full","meaningfulness",70,-0.142063492063492
73,"negative_change_partial","meaningfulness",61,0.136904761904762
73,"linear_rise_sharp_fall","meaningfulness",64,-0.480952380952381
73,"linear_rise_sharp_fall_exp_rise","meaningfulness",63,0.0353174603174603
74,"linear_rise","meaningfulness",75,0.398809523809524
74,"linear_fall","meaningfulness",30,-0.411111111111111
74,"linear_low","meaningfulness",0,-0.582142857142857
74,"linear_middle","meaningfulness",86,0.0607142857142857
74,"linear_high","meaningfulness",100,0.487698412698413
74,"exp_rise_convex","meaningfulness",85,0.178174603174603
74,"exp_fall_convex","meaningfulness",45,-0.403571428571429
74,"exp_rise_concave","meaningfulness",97,0.461904761904762
74,"exp_fall_concave","meaningfulness",20,-0.157142857142857
74,"sin_fr_full","meaningfulness",38,0.0531746031746032
74,"sin_fr_partial","meaningfulness",55,0.293650793650794
74,"sin_rf_full","meaningfulness",55,0.0293650793650794
74,"sin_rf_partial","meaningfulness",40,-0.201190476190476
74,"sin_rfr_full","meaningfulness",75,-0.0690476190476191
74,"sin_rfr_partial","meaningfulness",50,-0.0702380952380952
74,"sin_frf_full","meaningfulness",60,-0.231349206349206
74,"sin_frf_partial","meaningfulness",70,-0.0992063492063492
74,"sin_frfr","meaningfulness",60,-0.185714285714286
74,"sin_rfrf","meaningfulness",59,-0.284126984126984
74,"logistic_rise","meaningfulness",65,0.266666666666667
74,"logistic_fall","meaningfulness",45,-0.434920634920635
74,"positive_change_full","meaningfulness",54,-0.00714285714285714
74,"positive_change_partial","meaningfulness",42,-0.134920634920635
74,"negative_change_full","meaningfulness",30,-0.142063492063492
74,"negative_change_partial","meaningfulness",91,0.136904761904762
74,"linear_rise_sharp_fall","meaningfulness",25,-0.480952380952381
74,"linear_rise_sharp_fall_exp_rise","meaningfulness",65,0.0353174603174603
75,"linear_rise","meaningfulness",100,0.398809523809524
75,"linear_fall","meaningfulness",8,-0.411111111111111
75,"linear_low","meaningfulness",5,-0.582142857142857
75,"linear_middle","meaningfulness",73,0.0607142857142857
75,"linear_high","meaningfulness",100,0.487698412698413
75,"exp_rise_convex","meaningfulness",100,0.178174603174603
75,"exp_fall_convex","meaningfulness",18,-0.403571428571429
75,"exp_rise_concave","meaningfulness",100,0.461904761904762
75,"exp_fall_concave","meaningfulness",39,-0.157142857142857
75,"sin_fr_full","meaningfulness",90,0.0531746031746032
75,"sin_fr_partial","meaningfulness",91,0.293650793650794
75,"sin_rf_full","meaningfulness",16,0.0293650793650794
75,"sin_rf_partial","meaningfulness",10,-0.201190476190476
75,"sin_rfr_full","meaningfulness",51,-0.0690476190476191
75,"sin_rfr_partial","meaningfulness",64,-0.0702380952380952
75,"sin_frf_full","meaningfulness",64,-0.231349206349206
75,"sin_frf_partial","meaningfulness",57,-0.0992063492063492
75,"sin_frfr","meaningfulness",74,-0.185714285714286
75,"sin_rfrf","meaningfulness",68,-0.284126984126984
75,"logistic_rise","meaningfulness",100,0.266666666666667
75,"logistic_fall","meaningfulness",2,-0.434920634920635
75,"positive_change_full","meaningfulness",71,-0.00714285714285714
75,"positive_change_partial","meaningfulness",72,-0.134920634920635
75,"negative_change_full","meaningfulness",24,-0.142063492063492
75,"negative_change_partial","meaningfulness",58,0.136904761904762
75,"linear_rise_sharp_fall","meaningfulness",16,-0.480952380952381
75,"linear_rise_sharp_fall_exp_rise","meaningfulness",100,0.0353174603174603
76,"linear_rise","meaningfulness",100,0.398809523809524
76,"linear_fall","meaningfulness",1,-0.411111111111111
76,"linear_low","meaningfulness",1,-0.582142857142857
76,"linear_middle","meaningfulness",1,0.0607142857142857
76,"linear_high","meaningfulness",100,0.487698412698413
76,"exp_rise_convex","meaningfulness",95,0.178174603174603
76,"exp_fall_convex","meaningfulness",5,-0.403571428571429
76,"exp_rise_concave","meaningfulness",90,0.461904761904762
76,"exp_fall_concave","meaningfulness",15,-0.157142857142857
76,"sin_fr_full","meaningfulness",60,0.0531746031746032
76,"sin_fr_partial","meaningfulness",25,0.293650793650794
76,"sin_rf_full","meaningfulness",40,0.0293650793650794
76,"sin_rf_partial","meaningfulness",10,-0.201190476190476
76,"sin_rfr_full","meaningfulness",70,-0.0690476190476191
76,"sin_rfr_partial","meaningfulness",29,-0.0702380952380952
76,"sin_frf_full","meaningfulness",20,-0.231349206349206
76,"sin_frf_partial","meaningfulness",20,-0.0992063492063492
76,"sin_frfr","meaningfulness",65,-0.185714285714286
76,"sin_rfrf","meaningfulness",30,-0.284126984126984
76,"logistic_rise","meaningfulness",75,0.266666666666667
76,"logistic_fall","meaningfulness",20,-0.434920634920635
76,"positive_change_full","meaningfulness",5,-0.00714285714285714
76,"positive_change_partial","meaningfulness",15,-0.134920634920635
76,"negative_change_full","meaningfulness",60,-0.142063492063492
76,"negative_change_partial","meaningfulness",40,0.136904761904762
76,"linear_rise_sharp_fall","meaningfulness",5,-0.480952380952381
76,"linear_rise_sharp_fall_exp_rise","meaningfulness",55,0.0353174603174603
77,"linear_rise","meaningfulness",78,0.398809523809524
77,"linear_fall","meaningfulness",13,-0.411111111111111
77,"linear_low","meaningfulness",0,-0.582142857142857
77,"linear_middle","meaningfulness",51,0.0607142857142857
77,"linear_high","meaningfulness",100,0.487698412698413
77,"exp_rise_convex","meaningfulness",53,0.178174603174603
77,"exp_fall_convex","meaningfulness",12,-0.403571428571429
77,"exp_rise_concave","meaningfulness",90,0.461904761904762
77,"exp_fall_concave","meaningfulness",76,-0.157142857142857
77,"sin_fr_full","meaningfulness",39,0.0531746031746032
77,"sin_fr_partial","meaningfulness",69,0.293650793650794
77,"sin_rf_full","meaningfulness",23,0.0293650793650794
77,"sin_rf_partial","meaningfulness",31,-0.201190476190476
77,"sin_rfr_full","meaningfulness",49,-0.0690476190476191
77,"sin_rfr_partial","meaningfulness",67,-0.0702380952380952
77,"sin_frf_full","meaningfulness",43,-0.231349206349206
77,"sin_frf_partial","meaningfulness",27,-0.0992063492063492
77,"sin_frfr","meaningfulness",51,-0.185714285714286
77,"sin_rfrf","meaningfulness",33,-0.284126984126984
77,"logistic_rise","meaningfulness",59,0.266666666666667
77,"logistic_fall","meaningfulness",39,-0.434920634920635
77,"positive_change_full","meaningfulness",21,-0.00714285714285714
77,"positive_change_partial","meaningfulness",27,-0.134920634920635
77,"negative_change_full","meaningfulness",55,-0.142063492063492
77,"negative_change_partial","meaningfulness",80,0.136904761904762
77,"linear_rise_sharp_fall","meaningfulness",34,-0.480952380952381
77,"linear_rise_sharp_fall_exp_rise","meaningfulness",58,0.0353174603174603
78,"linear_rise","meaningfulness",71,0.398809523809524
78,"linear_fall","meaningfulness",7,-0.411111111111111
78,"linear_low","meaningfulness",2,-0.582142857142857
78,"linear_middle","meaningfulness",70,0.0607142857142857
78,"linear_high","meaningfulness",63,0.487698412698413
78,"exp_rise_convex","meaningfulness",17,0.178174603174603
78,"exp_fall_convex","meaningfulness",13,-0.403571428571429
78,"exp_rise_concave","meaningfulness",82,0.461904761904762
78,"exp_fall_concave","meaningfulness",69,-0.157142857142857
78,"sin_fr_full","meaningfulness",34,0.0531746031746032
78,"sin_fr_partial","meaningfulness",28,0.293650793650794
78,"sin_rf_full","meaningfulness",56,0.0293650793650794
78,"sin_rf_partial","meaningfulness",17,-0.201190476190476
78,"sin_rfr_full","meaningfulness",37,-0.0690476190476191
78,"sin_rfr_partial","meaningfulness",31,-0.0702380952380952
78,"sin_frf_full","meaningfulness",52,-0.231349206349206
78,"sin_frf_partial","meaningfulness",41,-0.0992063492063492
78,"sin_frfr","meaningfulness",54,-0.185714285714286
78,"sin_rfrf","meaningfulness",66,-0.284126984126984
78,"logistic_rise","meaningfulness",67,0.266666666666667
78,"logistic_fall","meaningfulness",21,-0.434920634920635
78,"positive_change_full","meaningfulness",41,-0.00714285714285714
78,"positive_change_partial","meaningfulness",65,-0.134920634920635
78,"negative_change_full","meaningfulness",72,-0.142063492063492
78,"negative_change_partial","meaningfulness",61,0.136904761904762
78,"linear_rise_sharp_fall","meaningfulness",22,-0.480952380952381
78,"linear_rise_sharp_fall_exp_rise","meaningfulness",28,0.0353174603174603
79,"linear_rise","meaningfulness",96,0.398809523809524
79,"linear_fall","meaningfulness",1,-0.411111111111111
79,"linear_low","meaningfulness",1,-0.582142857142857
79,"linear_middle","meaningfulness",50,0.0607142857142857
79,"linear_high","meaningfulness",100,0.487698412698413
79,"exp_rise_convex","meaningfulness",51,0.178174603174603
79,"exp_fall_convex","meaningfulness",1,-0.403571428571429
79,"exp_rise_concave","meaningfulness",100,0.461904761904762
79,"exp_fall_concave","meaningfulness",99,-0.157142857142857
79,"sin_fr_full","meaningfulness",51,0.0531746031746032
79,"sin_fr_partial","meaningfulness",10,0.293650793650794
79,"sin_rf_full","meaningfulness",81,0.0293650793650794
79,"sin_rf_partial","meaningfulness",73,-0.201190476190476
79,"sin_rfr_full","meaningfulness",30,-0.0690476190476191
79,"sin_rfr_partial","meaningfulness",52,-0.0702380952380952
79,"sin_frf_full","meaningfulness",80,-0.231349206349206
79,"sin_frf_partial","meaningfulness",52,-0.0992063492063492
79,"sin_frfr","meaningfulness",81,-0.185714285714286
79,"sin_rfrf","meaningfulness",37,-0.284126984126984
79,"logistic_rise","meaningfulness",9,0.266666666666667
79,"logistic_fall","meaningfulness",29,-0.434920634920635
79,"positive_change_full","meaningfulness",23,-0.00714285714285714
79,"positive_change_partial","meaningfulness",23,-0.134920634920635
79,"negative_change_full","meaningfulness",51,-0.142063492063492
79,"negative_change_partial","meaningfulness",65,0.136904761904762
79,"linear_rise_sharp_fall","meaningfulness",21,-0.480952380952381
79,"linear_rise_sharp_fall_exp_rise","meaningfulness",82,0.0353174603174603
80,"linear_rise","meaningfulness",55,0.398809523809524
80,"linear_fall","meaningfulness",50,-0.411111111111111
80,"linear_low","meaningfulness",30,-0.582142857142857
80,"linear_middle","meaningfulness",50,0.0607142857142857
80,"linear_high","meaningfulness",70,0.487698412698413
80,"exp_rise_convex","meaningfulness",40,0.178174603174603
80,"exp_fall_convex","meaningfulness",45,-0.403571428571429
80,"exp_rise_concave","meaningfulness",60,0.461904761904762
80,"exp_fall_concave","meaningfulness",55,-0.157142857142857
80,"sin_fr_full","meaningfulness",60,0.0531746031746032
80,"sin_fr_partial","meaningfulness",40,0.293650793650794
80,"sin_rf_full","meaningfulness",55,0.0293650793650794
80,"sin_rf_partial","meaningfulness",60,-0.201190476190476
80,"sin_rfr_full","meaningfulness",60,-0.0690476190476191
80,"sin_rfr_partial","meaningfulness",50,-0.0702380952380952
80,"sin_frf_full","meaningfulness",45,-0.231349206349206
80,"sin_frf_partial","meaningfulness",55,-0.0992063492063492
80,"sin_frfr","meaningfulness",50,-0.185714285714286
80,"sin_rfrf","meaningfulness",45,-0.284126984126984
80,"logistic_rise","meaningfulness",40,0.266666666666667
80,"logistic_fall","meaningfulness",60,-0.434920634920635
80,"positive_change_full","meaningfulness",45,-0.00714285714285714
80,"positive_change_partial","meaningfulness",55,-0.134920634920635
80,"negative_change_full","meaningfulness",55,-0.142063492063492
80,"negative_change_partial","meaningfulness",50,0.136904761904762
80,"linear_rise_sharp_fall","meaningfulness",40,-0.480952380952381
80,"linear_rise_sharp_fall_exp_rise","meaningfulness",45,0.0353174603174603
81,"linear_rise","meaningfulness",98,0.398809523809524
81,"linear_fall","meaningfulness",56,-0.411111111111111
81,"linear_low","meaningfulness",12,-0.582142857142857
81,"linear_middle","meaningfulness",68,0.0607142857142857
81,"linear_high","meaningfulness",100,0.487698412698413
81,"exp_rise_convex","meaningfulness",46,0.178174603174603
81,"exp_fall_convex","meaningfulness",32,-0.403571428571429
81,"exp_rise_concave","meaningfulness",90,0.461904761904762
81,"exp_fall_concave","meaningfulness",72,-0.157142857142857
81,"sin_fr_full","meaningfulness",76,0.0531746031746032
81,"sin_fr_partial","meaningfulness",54,0.293650793650794
81,"sin_rf_full","meaningfulness",73,0.0293650793650794
81,"sin_rf_partial","meaningfulness",52,-0.201190476190476
81,"sin_rfr_full","meaningfulness",80,-0.0690476190476191
81,"sin_rfr_partial","meaningfulness",85,-0.0702380952380952
81,"sin_frf_full","meaningfulness",69,-0.231349206349206
81,"sin_frf_partial","meaningfulness",61,-0.0992063492063492
81,"sin_frfr","meaningfulness",57,-0.185714285714286
81,"sin_rfrf","meaningfulness",73,-0.284126984126984
81,"logistic_rise","meaningfulness",63,0.266666666666667
81,"logistic_fall","meaningfulness",44,-0.434920634920635
81,"positive_change_full","meaningfulness",65,-0.00714285714285714
81,"positive_change_partial","meaningfulness",63,-0.134920634920635
81,"negative_change_full","meaningfulness",59,-0.142063492063492
81,"negative_change_partial","meaningfulness",81,0.136904761904762
81,"linear_rise_sharp_fall","meaningfulness",34,-0.480952380952381
81,"linear_rise_sharp_fall_exp_rise","meaningfulness",65,0.0353174603174603
82,"linear_rise","meaningfulness",72,0.398809523809524
82,"linear_fall","meaningfulness",61,-0.411111111111111
82,"linear_low","meaningfulness",3,-0.582142857142857
82,"linear_middle","meaningfulness",86,0.0607142857142857
82,"linear_high","meaningfulness",95,0.487698412698413
82,"exp_rise_convex","meaningfulness",60,0.178174603174603
82,"exp_fall_convex","meaningfulness",36,-0.403571428571429
82,"exp_rise_concave","meaningfulness",77,0.461904761904762
82,"exp_fall_concave","meaningfulness",59,-0.157142857142857
82,"sin_fr_full","meaningfulness",51,0.0531746031746032
82,"sin_fr_partial","meaningfulness",65,0.293650793650794
82,"sin_rf_full","meaningfulness",64,0.0293650793650794
82,"sin_rf_partial","meaningfulness",61,-0.201190476190476
82,"sin_rfr_full","meaningfulness",71,-0.0690476190476191
82,"sin_rfr_partial","meaningfulness",53,-0.0702380952380952
82,"sin_frf_full","meaningfulness",70,-0.231349206349206
82,"sin_frf_partial","meaningfulness",72,-0.0992063492063492
82,"sin_frfr","meaningfulness",62,-0.185714285714286
82,"sin_rfrf","meaningfulness",54,-0.284126984126984
82,"logistic_rise","meaningfulness",65,0.266666666666667
82,"logistic_fall","meaningfulness",47,-0.434920634920635
82,"positive_change_full","meaningfulness",49,-0.00714285714285714
82,"positive_change_partial","meaningfulness",63,-0.134920634920635
82,"negative_change_full","meaningfulness",62,-0.142063492063492
82,"negative_change_partial","meaningfulness",70,0.136904761904762
82,"linear_rise_sharp_fall","meaningfulness",39,-0.480952380952381
82,"linear_rise_sharp_fall_exp_rise","meaningfulness",63,0.0353174603174603
83,"linear_rise","meaningfulness",99,0.398809523809524
83,"linear_fall","meaningfulness",29,-0.411111111111111
83,"linear_low","meaningfulness",1,-0.582142857142857
83,"linear_middle","meaningfulness",52,0.0607142857142857
83,"linear_high","meaningfulness",100,0.487698412698413
83,"exp_rise_convex","meaningfulness",93,0.178174603174603
83,"exp_fall_convex","meaningfulness",9,-0.403571428571429
83,"exp_rise_concave","meaningfulness",84,0.461904761904762
83,"exp_fall_concave","meaningfulness",5,-0.157142857142857
83,"sin_fr_full","meaningfulness",67,0.0531746031746032
83,"sin_fr_partial","meaningfulness",75,0.293650793650794
83,"sin_rf_full","meaningfulness",21,0.0293650793650794
83,"sin_rf_partial","meaningfulness",30,-0.201190476190476
83,"sin_rfr_full","meaningfulness",54,-0.0690476190476191
83,"sin_rfr_partial","meaningfulness",59,-0.0702380952380952
83,"sin_frf_full","meaningfulness",42,-0.231349206349206
83,"sin_frf_partial","meaningfulness",46,-0.0992063492063492
83,"sin_frfr","meaningfulness",25,-0.185714285714286
83,"sin_rfrf","meaningfulness",26,-0.284126984126984
83,"logistic_rise","meaningfulness",91,0.266666666666667
83,"logistic_fall","meaningfulness",30,-0.434920634920635
83,"positive_change_full","meaningfulness",56,-0.00714285714285714
83,"positive_change_partial","meaningfulness",13,-0.134920634920635
83,"negative_change_full","meaningfulness",22,-0.142063492063492
83,"negative_change_partial","meaningfulness",66,0.136904761904762
83,"linear_rise_sharp_fall","meaningfulness",11,-0.480952380952381
83,"linear_rise_sharp_fall_exp_rise","meaningfulness",70,0.0353174603174603
84,"linear_rise","meaningfulness",78,0.398809523809524
84,"linear_fall","meaningfulness",9,-0.411111111111111
84,"linear_low","meaningfulness",12,-0.582142857142857
84,"linear_middle","meaningfulness",63,0.0607142857142857
84,"linear_high","meaningfulness",99,0.487698412698413
84,"exp_rise_convex","meaningfulness",80,0.178174603174603
84,"exp_fall_convex","meaningfulness",43,-0.403571428571429
84,"exp_rise_concave","meaningfulness",83,0.461904761904762
84,"exp_fall_concave","meaningfulness",71,-0.157142857142857
84,"sin_fr_full","meaningfulness",83,0.0531746031746032
84,"sin_fr_partial","meaningfulness",95,0.293650793650794
84,"sin_rf_full","meaningfulness",69,0.0293650793650794
84,"sin_rf_partial","meaningfulness",71,-0.201190476190476
84,"sin_rfr_full","meaningfulness",59,-0.0690476190476191
84,"sin_rfr_partial","meaningfulness",73,-0.0702380952380952
84,"sin_frf_full","meaningfulness",52,-0.231349206349206
84,"sin_frf_partial","meaningfulness",63,-0.0992063492063492
84,"sin_frfr","meaningfulness",61,-0.185714285714286
84,"sin_rfrf","meaningfulness",62,-0.284126984126984
84,"logistic_rise","meaningfulness",37,0.266666666666667
84,"logistic_fall","meaningfulness",48,-0.434920634920635
84,"positive_change_full","meaningfulness",69,-0.00714285714285714
84,"positive_change_partial","meaningfulness",92,-0.134920634920635
84,"negative_change_full","meaningfulness",53,-0.142063492063492
84,"negative_change_partial","meaningfulness",82,0.136904761904762
84,"linear_rise_sharp_fall","meaningfulness",38,-0.480952380952381
84,"linear_rise_sharp_fall_exp_rise","meaningfulness",75,0.0353174603174603
85,"linear_rise","meaningfulness",80,0.398809523809524
85,"linear_fall","meaningfulness",40,-0.411111111111111
85,"linear_low","meaningfulness",0,-0.582142857142857
85,"linear_middle","meaningfulness",80,0.0607142857142857
85,"linear_high","meaningfulness",100,0.487698412698413
85,"exp_rise_convex","meaningfulness",55,0.178174603174603
85,"exp_fall_convex","meaningfulness",20,-0.403571428571429
85,"exp_rise_concave","meaningfulness",95,0.461904761904762
85,"exp_fall_concave","meaningfulness",60,-0.157142857142857
85,"sin_fr_full","meaningfulness",50,0.0531746031746032
85,"sin_fr_partial","meaningfulness",80,0.293650793650794
85,"sin_rf_full","meaningfulness",60,0.0293650793650794
85,"sin_rf_partial","meaningfulness",25,-0.201190476190476
85,"sin_rfr_full","meaningfulness",45,-0.0690476190476191
85,"sin_rfr_partial","meaningfulness",35,-0.0702380952380952
85,"sin_frf_full","meaningfulness",30,-0.231349206349206
85,"sin_frf_partial","meaningfulness",30,-0.0992063492063492
85,"sin_frfr","meaningfulness",40,-0.185714285714286
85,"sin_rfrf","meaningfulness",35,-0.284126984126984
85,"logistic_rise","meaningfulness",40,0.266666666666667
85,"logistic_fall","meaningfulness",20,-0.434920634920635
85,"positive_change_full","meaningfulness",45,-0.00714285714285714
85,"positive_change_partial","meaningfulness",0,-0.134920634920635
85,"negative_change_full","meaningfulness",65,-0.142063492063492
85,"negative_change_partial","meaningfulness",75,0.136904761904762
85,"linear_rise_sharp_fall","meaningfulness",50,-0.480952380952381
85,"linear_rise_sharp_fall_exp_rise","meaningfulness",60,0.0353174603174603
86,"linear_rise","meaningfulness",71,0.398809523809524
86,"linear_fall","meaningfulness",6,-0.411111111111111
86,"linear_low","meaningfulness",3,-0.582142857142857
86,"linear_middle","meaningfulness",73,0.0607142857142857
86,"linear_high","meaningfulness",100,0.487698412698413
86,"exp_rise_convex","meaningfulness",68,0.178174603174603
86,"exp_fall_convex","meaningfulness",67,-0.403571428571429
86,"exp_rise_concave","meaningfulness",86,0.461904761904762
86,"exp_fall_concave","meaningfulness",17,-0.157142857142857
86,"sin_fr_full","meaningfulness",71,0.0531746031746032
86,"sin_fr_partial","meaningfulness",82,0.293650793650794
86,"sin_rf_full","meaningfulness",33,0.0293650793650794
86,"sin_rf_partial","meaningfulness",22,-0.201190476190476
86,"sin_rfr_full","meaningfulness",65,-0.0690476190476191
86,"sin_rfr_partial","meaningfulness",64,-0.0702380952380952
86,"sin_frf_full","meaningfulness",33,-0.231349206349206
86,"sin_frf_partial","meaningfulness",28,-0.0992063492063492
86,"sin_frfr","meaningfulness",50,-0.185714285714286
86,"sin_rfrf","meaningfulness",40,-0.284126984126984
86,"logistic_rise","meaningfulness",69,0.266666666666667
86,"logistic_fall","meaningfulness",16,-0.434920634920635
86,"positive_change_full","meaningfulness",57,-0.00714285714285714
86,"positive_change_partial","meaningfulness",58,-0.134920634920635
86,"negative_change_full","meaningfulness",23,-0.142063492063492
86,"negative_change_partial","meaningfulness",42,0.136904761904762
86,"linear_rise_sharp_fall","meaningfulness",32,-0.480952380952381
86,"linear_rise_sharp_fall_exp_rise","meaningfulness",84,0.0353174603174603
87,"linear_rise","meaningfulness",24,0.398809523809524
87,"linear_fall","meaningfulness",17,-0.411111111111111
87,"linear_low","meaningfulness",12,-0.582142857142857
87,"linear_middle","meaningfulness",50,0.0607142857142857
87,"linear_high","meaningfulness",100,0.487698412698413
87,"exp_rise_convex","meaningfulness",25,0.178174603174603
87,"exp_fall_convex","meaningfulness",69,-0.403571428571429
87,"exp_rise_concave","meaningfulness",48,0.461904761904762
87,"exp_fall_concave","meaningfulness",56,-0.157142857142857
87,"sin_fr_full","meaningfulness",29,0.0531746031746032
87,"sin_fr_partial","meaningfulness",28,0.293650793650794
87,"sin_rf_full","meaningfulness",65,0.0293650793650794
87,"sin_rf_partial","meaningfulness",28,-0.201190476190476
87,"sin_rfr_full","meaningfulness",42,-0.0690476190476191
87,"sin_rfr_partial","meaningfulness",33,-0.0702380952380952
87,"sin_frf_full","meaningfulness",53,-0.231349206349206
87,"sin_frf_partial","meaningfulness",28,-0.0992063492063492
87,"sin_frfr","meaningfulness",69,-0.185714285714286
87,"sin_rfrf","meaningfulness",64,-0.284126984126984
87,"logistic_rise","meaningfulness",78,0.266666666666667
87,"logistic_fall","meaningfulness",76,-0.434920634920635
87,"positive_change_full","meaningfulness",39,-0.00714285714285714
87,"positive_change_partial","meaningfulness",32,-0.134920634920635
87,"negative_change_full","meaningfulness",53,-0.142063492063492
87,"negative_change_partial","meaningfulness",53,0.136904761904762
87,"linear_rise_sharp_fall","meaningfulness",61,-0.480952380952381
87,"linear_rise_sharp_fall_exp_rise","meaningfulness",50,0.0353174603174603
88,"linear_rise","meaningfulness",80,0.398809523809524
88,"linear_fall","meaningfulness",35,-0.411111111111111
88,"linear_low","meaningfulness",5,-0.582142857142857
88,"linear_middle","meaningfulness",50,0.0607142857142857
88,"linear_high","meaningfulness",100,0.487698412698413
88,"exp_rise_convex","meaningfulness",75,0.178174603174603
88,"exp_fall_convex","meaningfulness",10,-0.403571428571429
88,"exp_rise_concave","meaningfulness",95,0.461904761904762
88,"exp_fall_concave","meaningfulness",20,-0.157142857142857
88,"sin_fr_full","meaningfulness",45,0.0531746031746032
88,"sin_fr_partial","meaningfulness",81,0.293650793650794
88,"sin_rf_full","meaningfulness",60,0.0293650793650794
88,"sin_rf_partial","meaningfulness",39,-0.201190476190476
88,"sin_rfr_full","meaningfulness",55,-0.0690476190476191
88,"sin_rfr_partial","meaningfulness",52,-0.0702380952380952
88,"sin_frf_full","meaningfulness",80,-0.231349206349206
88,"sin_frf_partial","meaningfulness",50,-0.0992063492063492
88,"sin_frfr","meaningfulness",51,-0.185714285714286
88,"sin_rfrf","meaningfulness",58,-0.284126984126984
88,"logistic_rise","meaningfulness",72,0.266666666666667
88,"logistic_fall","meaningfulness",20,-0.434920634920635
88,"positive_change_full","meaningfulness",35,-0.00714285714285714
88,"positive_change_partial","meaningfulness",51,-0.134920634920635
88,"negative_change_full","meaningfulness",60,-0.142063492063492
88,"negative_change_partial","meaningfulness",80,0.136904761904762
88,"linear_rise_sharp_fall","meaningfulness",35,-0.480952380952381
88,"linear_rise_sharp_fall_exp_rise","meaningfulness",80,0.0353174603174603
89,"linear_rise","meaningfulness",90,0.398809523809524
89,"linear_fall","meaningfulness",18,-0.411111111111111
89,"linear_low","meaningfulness",0,-0.582142857142857
89,"linear_middle","meaningfulness",0,0.0607142857142857
89,"linear_high","meaningfulness",0,0.487698412698413
89,"exp_rise_convex","meaningfulness",86,0.178174603174603
89,"exp_fall_convex","meaningfulness",79,-0.403571428571429
89,"exp_rise_concave","meaningfulness",13,0.461904761904762
89,"exp_fall_concave","meaningfulness",0,-0.157142857142857
89,"sin_fr_full","meaningfulness",94,0.0531746031746032
89,"sin_fr_partial","meaningfulness",86,0.293650793650794
89,"sin_rf_full","meaningfulness",38,0.0293650793650794
89,"sin_rf_partial","meaningfulness",32,-0.201190476190476
89,"sin_rfr_full","meaningfulness",62,-0.0690476190476191
89,"sin_rfr_partial","meaningfulness",50,-0.0702380952380952
89,"sin_frf_full","meaningfulness",46,-0.231349206349206
89,"sin_frf_partial","meaningfulness",71,-0.0992063492063492
89,"sin_frfr","meaningfulness",71,-0.185714285714286
89,"sin_rfrf","meaningfulness",74,-0.284126984126984
89,"logistic_rise","meaningfulness",23,0.266666666666667
89,"logistic_fall","meaningfulness",8,-0.434920634920635
89,"positive_change_full","meaningfulness",64,-0.00714285714285714
89,"positive_change_partial","meaningfulness",14,-0.134920634920635
89,"negative_change_full","meaningfulness",67,-0.142063492063492
